race,sex,gpa,lsat,role,prob0,prob1,idx
White,1,2.93270769507793,5,gen_cf,0.39,0.61,752
White,1,2.75124710696565,4,gen_cf,0.43,0.57,752
White,1,2.84058338882079,5,gen_cf,0.268,0.732,752
White,1,2.77688656989577,5,gen_cf,0.232,0.768,752
White,1,2.78943438565184,5,gen_cf,0.182,0.818,752
White,1,2.70337421839267,5,gen_cf,0.192,0.808,752
White,1,2.68952208143169,5,gen_cf,0.152,0.848,752
White,1,2.67603162496892,5,gen_cf,0.096,0.904,752
White,1,2.51519175040226,5,gen_cf,0.156,0.844,752
White,1,2.5380788146027,5,gen_cf,0.106,0.894,752
White,1,2.53718583589325,5,gen_cf,0.106,0.894,752
White,1,2.48898237891226,5,gen_cf,0.136,0.864,752
White,1,2.48851165511153,5,gen_cf,0.136,0.864,752
White,1,2.53857988145151,5,gen_cf,0.098,0.902,752
White,1,2.47593537265496,5,gen_cf,0.13,0.87,752
White,1,2.54888416470373,5,gen_cf,0.088,0.912,752
White,1,2.57944364501194,5,gen_cf,0.114,0.886,752
White,1,2.5625798419403,5,gen_cf,0.082,0.918,752
White,1,2.46854277756497,5,gen_cf,0.14,0.86,752
White,1,2.46899193993829,5,gen_cf,0.14,0.86,752
White,1,2.16016754094929,5,gen_cf,0.07,0.93,752
White,1,2.1609712287276,5,gen_cf,0.07,0.93,752
White,1,2.44853566058429,5,gen_cf,0.238,0.762,752
White,1,2.44739864809416,5,gen_cf,0.238,0.762,752
White,1,2.83370799968321,11,true_cf,0.174,0.826,752
White,1,2.4470986449206,5,a_flipped,0.242,0.758,752
White,1,2.56881267519866,5,x_nearest,0.082,0.918,752
Black,2,2.97811019102966,8,x_interest,0.75,0.25,763
White,2,3.89538504545178,6,gen_cf,0.168,0.832,763
White,2,3.89538504545178,8,gen_cf,0.102,0.898,763
White,2,3.7806292366466,8,gen_cf,0.502,0.498,763
White,2,3.53463283279929,8,gen_cf,0.376,0.624,763
White,2,3.58496828898065,8,gen_cf,0.224,0.776,763
White,2,3.30430019679724,8,gen_cf,0.208,0.792,763
White,2,3.31768877942089,8,gen_cf,0.194,0.806,763
White,2,3.30968258620181,8,gen_cf,0.188,0.812,763
White,2,3.38363478750737,8,gen_cf,0.104,0.896,763
White,2,3.27880858387309,8,gen_cf,0.386,0.614,763
White,2,3.24150538019206,8,gen_cf,0.424,0.576,763
White,2,3.21006476244106,8,gen_cf,0.27,0.73,763
White,2,3.16939633087317,8,gen_cf,0.314,0.686,763
White,2,3.17577936756823,8,gen_cf,0.264,0.736,763
White,2,3.17982137349465,8,gen_cf,0.31,0.69,763
White,2,3.15706206864418,8,gen_cf,0.322,0.678,763
White,2,3.10744263370082,8,gen_cf,0.25,0.75,763
White,2,2.91969886215561,8,gen_cf,0.45,0.55,763
White,2,2.92648984354368,8,gen_cf,0.288,0.712,763
White,2,2.93171321082823,8,gen_cf,0.266,0.734,763
White,2,2.93007044655181,8,gen_cf,0.272,0.728,763
White,2,2.93704203550887,8,gen_cf,0.25,0.75,763
White,2,2.96970964844843,8,gen_cf,0.63,0.37,763
White,2,3.0353111568715,8,gen_cf,0.168,0.832,763
White,2,2.97399717224279,8,gen_cf,0.648,0.352,763
White,2,2.97811019102966,8,gen_cf,0.664,0.336,763
White,2,3.36471954579227,8,true_cf,0.152,0.848,763
White,2,2.97811019102966,8,a_flipped,0.664,0.336,763
White,1,2.97642228974342,8,x_nearest,0.144,0.856,763
Black,1,1.68537573338727,5,x_interest,0.832,0.168,812
White,2,3.76879063673962,12,gen_cf,0.162,0.838,812
White,1,3.98500463693689,16,gen_cf,0.368,0.632,812
White,2,2.76378797794055,7,gen_cf,0.642,0.358,812
White,1,3.24606529343946,5,gen_cf,0.302,0.698,812
White,1,2.99863312454412,5,gen_cf,0.588,0.412,812
White,1,2.77910245235226,5,gen_cf,0.218,0.782,812
White,1,2.08927443823841,6,gen_cf,0.134,0.866,812
White,1,2.34990523874615,6,gen_cf,0.504,0.496,812
White,1,1.9687911902668,6,gen_cf,0.158,0.842,812
White,1,1.68537573338727,3,gen_cf,0.38,0.62,812
White,1,1.68764870385338,3,gen_cf,0.38,0.62,812
White,1,1.93184340207103,6,gen_cf,0.258,0.742,812
White,1,1.8482535865877,6,gen_cf,0.286,0.714,812
White,1,1.68537573338727,6,gen_cf,0.306,0.694,812
White,1,2.11787722454452,5,gen_cf,0.066,0.934,812
White,1,2.14735925088351,5,gen_cf,0.068,0.932,812
White,1,2.16274453337368,5,gen_cf,0.07,0.93,812
White,1,2.11302824348914,5,gen_cf,0.066,0.934,812
White,1,2.1049401815758,5,gen_cf,0.066,0.934,812
White,1,2.10994073106998,5,gen_cf,0.066,0.934,812
White,1,2.09789378537541,5,gen_cf,0.066,0.934,812
White,1,2.02913071700703,5,gen_cf,0.068,0.932,812
White,1,2.01551047195348,5,gen_cf,0.068,0.932,812
White,1,1.99677587944028,5,gen_cf,0.068,0.932,812
White,1,2.05864613934496,5,gen_cf,0.068,0.932,812
White,1,2.06482186411624,5,gen_cf,0.066,0.934,812
White,1,2.07008244075032,5,gen_cf,0.066,0.934,812
White,1,2.06749336853693,5,gen_cf,0.066,0.934,812
White,1,2.0307766758537,5,gen_cf,0.068,0.932,812
White,1,2.07198508814988,7,true_cf,0.146,0.854,812
White,1,1.68537573338727,5,a_flipped,0.252,0.748,812
White,1,1.99427359346165,6,x_nearest,0.144,0.856,812
Black,1,2.60569970417524,7,x_interest,0.694,0.306,824
White,2,3.79286629641927,7,gen_cf,0.082,0.918,824
White,2,3.9451409710988,9,gen_cf,0.026,0.974,824
White,2,3.47594693769135,7,gen_cf,0.03,0.97,824
White,2,3.26412289972161,6,gen_cf,0.342,0.658,824
White,2,3.20187727469957,7,gen_cf,0.428,0.572,824
White,2,3.08425338200412,7,gen_cf,0.156,0.844,824
White,2,3.11994058204694,7,gen_cf,0.412,0.588,824
White,1,3.79286629641927,7,gen_cf,0.086,0.914,824
White,1,3.53968739925662,7,gen_cf,0.592,0.408,824
White,1,3.43975129012987,7,gen_cf,0.3,0.7,824
White,1,3.46437341676749,7,gen_cf,0.526,0.474,824
White,1,3.10551356199372,6,gen_cf,0.516,0.484,824
White,1,3.25943130734364,7,gen_cf,0.102,0.898,824
White,1,3.23139928464517,7,gen_cf,0.364,0.636,824
White,1,3.11304545326137,7,gen_cf,0.364,0.636,824
White,1,2.95223451608908,6,gen_cf,0.752,0.248,824
White,1,3.10711537804985,7,gen_cf,0.482,0.518,824
White,1,3.08425338200412,7,gen_cf,0.3,0.7,824
White,1,2.93860929417553,8,gen_cf,0.144,0.856,824
White,1,2.89423894116724,7,gen_cf,0.388,0.612,824
White,1,2.87369815331051,7,gen_cf,0.406,0.594,824
White,1,2.87723917290103,7,gen_cf,0.382,0.618,824
White,1,3.00967854472815,7,gen_cf,0.206,0.794,824
White,1,2.94130329910059,7,gen_cf,0.516,0.484,824
White,1,2.8517588992102,7,gen_cf,0.476,0.524,824
White,1,2.78370116024617,5,gen_cf,0.382,0.618,824
White,1,2.71998046991513,6,gen_cf,0.594,0.406,824
White,1,2.77976145321647,7,gen_cf,0.602,0.398,824
White,1,2.77559949689741,7,gen_cf,0.592,0.408,824
White,1,2.78893430128445,7,gen_cf,0.478,0.522,824
White,1,2.73466046207054,7,gen_cf,0.804,0.196,824
White,1,2.68878212633393,7,gen_cf,0.648,0.352,824
White,1,2.68505904222649,7,gen_cf,0.606,0.394,824
White,1,2.51047548442032,7,gen_cf,0.208,0.792,824
White,1,2.5240480527414,7,gen_cf,0.204,0.796,824
White,1,2.67286919716881,7,gen_cf,0.426,0.574,824
White,1,2.54024890911807,7,gen_cf,0.176,0.824,824
White,1,2.54637186809033,7,gen_cf,0.178,0.822,824
White,1,2.58224945462894,7,gen_cf,0.198,0.802,824
White,1,2.57802897063952,7,gen_cf,0.182,0.818,824
White,1,2.5804168364871,7,gen_cf,0.198,0.802,824
White,1,2.99230905893785,12,true_cf,0.158,0.842,824
White,1,2.60569970417524,7,a_flipped,0.4,0.6,824
White,2,2.63599249816221,7,x_nearest,0.236,0.764,824
Black,2,2.46312905696791,12,x_interest,0.374,0.626,826
White,2,3.6055487993141,12,gen_cf,0.314,0.686,826
White,1,3.24998751485672,13,gen_cf,0.07,0.93,826
White,2,3.44647614899847,12,gen_cf,0.272,0.728,826
White,2,3.31391144068493,12,gen_cf,0.244,0.756,826
White,1,3.13208734819159,12,gen_cf,0.644,0.356,826
White,2,3.24998751485672,9,gen_cf,0.058,0.942,826
White,2,3.16122963779495,10,gen_cf,0.716,0.284,826
White,2,2.94610452379102,12,gen_cf,0.09,0.91,826
White,2,2.87411420768877,12,gen_cf,0.038,0.962,826
White,2,2.80482694560128,12,gen_cf,0.148,0.852,826
White,2,2.82466332553891,12,gen_cf,0.072,0.928,826
White,2,2.75007991998706,12,gen_cf,0.266,0.734,826
White,2,2.72048393109157,12,gen_cf,0.226,0.774,826
White,2,2.69545079824464,12,gen_cf,0.27,0.73,826
White,2,2.68564441625429,12,gen_cf,0.254,0.746,826
White,2,2.68306379935107,12,gen_cf,0.236,0.764,826
White,2,2.67297038418532,12,gen_cf,0.232,0.768,826
White,2,2.66217180656295,12,gen_cf,0.188,0.812,826
White,2,2.66409065274239,12,gen_cf,0.184,0.816,826
White,1,2.96430741936234,11,gen_cf,0.1,0.9,826
White,2,2.64107056228207,12,gen_cf,0.176,0.824,826
White,2,2.39411435179801,11,gen_cf,0.46,0.54,826
White,2,2.37494609694623,10,gen_cf,0.182,0.818,826
White,2,2.5756637082445,12,gen_cf,0.302,0.698,826
White,2,2.59855110793881,12,gen_cf,0.29,0.71,826
White,2,2.56884265999975,12,gen_cf,0.312,0.688,826
White,2,2.56519201693645,12,gen_cf,0.312,0.688,826
White,2,2.60954143120629,12,gen_cf,0.238,0.762,826
White,2,2.46312905696791,11,gen_cf,0.49,0.51,826
White,2,2.46312905696791,10,gen_cf,0.51,0.49,826
White,2,2.46043020193129,10,gen_cf,0.526,0.474,826
White,2,2.55162969666699,12,gen_cf,0.328,0.672,826
White,2,2.3969633613122,12,gen_cf,0.342,0.658,826
White,2,2.38493115725283,12,gen_cf,0.164,0.836,826
White,2,2.39910028893504,12,gen_cf,0.342,0.658,826
White,2,2.51676559475104,12,gen_cf,0.338,0.662,826
White,2,2.44917888200017,12,gen_cf,0.422,0.578,826
White,2,2.44572452408709,12,gen_cf,0.396,0.604,826
White,2,2.47706599208486,12,gen_cf,0.36,0.64,826
White,2,2.43133083876499,12,gen_cf,0.39,0.61,826
White,2,2.43278713659772,12,gen_cf,0.386,0.614,826
White,2,2.46312905696791,7,gen_cf,0.202,0.798,826
White,2,2.45550925298632,12,gen_cf,0.44,0.56,826
White,2,2.46312905696791,12,gen_cf,0.352,0.648,826
White,2,2.84973841173052,10,true_cf,0.394,0.606,826
White,2,2.46312905696791,12,a_flipped,0.352,0.648,826
White,1,2.53411449444327,12,x_nearest,0.18,0.82,826
Black,1,3.32695897320487,10,x_interest,0.646,0.354,827
White,2,3.53994902096042,14,gen_cf,0.032,0.968,827
White,2,3.75239416136381,12,gen_cf,0.228,0.772,827
White,2,3.6914654223553,12,gen_cf,0.196,0.804,827
White,1,3.55654840989508,13,gen_cf,0.182,0.818,827
White,2,3.32695897320487,14,gen_cf,0.148,0.852,827
White,1,3.49374977419364,12,gen_cf,0.572,0.428,827
White,1,3.5656477448288,12,gen_cf,0.466,0.534,827
White,1,3.43098383109592,12,gen_cf,0.484,0.516,827
White,2,3.83151636151016,10,gen_cf,0.126,0.874,827
White,2,3.32695897320487,6,gen_cf,0.224,0.776,827
White,2,3.53494559380444,10,gen_cf,0.094,0.906,827
White,1,3.32695897320487,12,gen_cf,0.798,0.202,827
White,1,3.23134653536038,12,gen_cf,0.538,0.462,827
White,2,3.33201686751872,10,gen_cf,0.316,0.684,827
White,1,3.39629063705751,8,gen_cf,0.324,0.676,827
White,1,3.55353909212704,10,gen_cf,0.038,0.962,827
White,1,3.5170665716519,10,gen_cf,0.068,0.932,827
White,2,3.1802745517817,10,gen_cf,0.542,0.458,827
White,1,3.32695897320487,2,gen_cf,0.044,0.956,827
White,1,3.47619205441532,10,gen_cf,0.346,0.654,827
White,1,3.45469394982603,10,gen_cf,0.236,0.764,827
White,1,3.42145003351546,10,gen_cf,0.072,0.928,827
White,1,3.39629063705751,10,gen_cf,0.302,0.698,827
White,1,3.39332589203606,10,gen_cf,0.272,0.728,827
White,1,3.37548586442075,10,gen_cf,0.162,0.838,827
White,1,3.37330799993372,10,gen_cf,0.164,0.836,827
White,1,3.41371503595595,10,gen_cf,0.04,0.96,827
White,1,3.25980718148979,7,gen_cf,0.102,0.898,827
White,1,3.33835376835338,10,gen_cf,0.176,0.824,827
White,1,3.34020042613063,10,gen_cf,0.172,0.828,827
White,1,3.25856990297906,10,gen_cf,0.09,0.91,827
White,1,3.33228954820132,10,gen_cf,0.198,0.802,827
White,1,3.30188519193069,10,gen_cf,0.21,0.79,827
White,1,3.30450942884506,10,gen_cf,0.196,0.804,827
White,1,3.31458062946591,10,gen_cf,0.242,0.758,827
White,1,3.32695897320487,10,gen_cf,0.242,0.758,827
White,1,3.71356832796748,14,true_cf,0.328,0.672,827
White,1,3.32695897320487,10,a_flipped,0.242,0.758,827
White,2,3.33166823393646,10,x_nearest,0.318,0.682,827
Black,1,2.62938414015683,12,x_interest,0.718,0.282,854
White,2,3.61944835177034,12,gen_cf,0.332,0.668,854
White,1,3.41974488337333,14,gen_cf,0.518,0.482,854
White,1,3.52931415722203,12,gen_cf,0.656,0.344,854
White,1,3.51163343633296,12,gen_cf,0.598,0.402,854
White,1,3.40186327675294,12,gen_cf,0.622,0.378,854
White,1,3.57851818527187,12,gen_cf,0.378,0.622,854
White,1,3.3791189953897,12,gen_cf,0.684,0.316,854
White,1,3.14885084517162,12,gen_cf,0.79,0.21,854
White,1,3.12763640862088,12,gen_cf,0.34,0.66,854
White,1,2.85988722628654,13,gen_cf,0.27,0.73,854
White,1,2.85292450789378,12,gen_cf,0.08,0.92,854
White,1,2.87649979286479,12,gen_cf,0.04,0.96,854
White,1,2.88412760881153,12,gen_cf,0.026,0.974,854
White,1,2.89555105617914,12,gen_cf,0.024,0.976,854
White,1,2.84993270520655,12,gen_cf,0.124,0.876,854
White,1,2.77786165896754,12,gen_cf,0.428,0.572,854
White,1,2.83576469871443,12,gen_cf,0.084,0.916,854
White,1,2.77343448722555,12,gen_cf,0.39,0.61,854
White,1,2.73460075436491,12,gen_cf,0.366,0.634,854
White,1,2.7374497365713,12,gen_cf,0.362,0.638,854
White,1,2.73788951495003,12,gen_cf,0.362,0.638,854
White,1,2.763905338289,12,gen_cf,0.312,0.688,854
White,1,2.79054822056265,12,gen_cf,0.352,0.648,854
White,1,2.83253345272002,12,gen_cf,0.104,0.896,854
White,1,2.79119809651933,12,gen_cf,0.33,0.67,854
White,1,2.72743187360743,12,gen_cf,0.324,0.676,854
White,1,2.69080920436022,12,gen_cf,0.254,0.746,854
White,1,2.67009580521792,12,gen_cf,0.144,0.856,854
White,1,2.66440696363371,12,gen_cf,0.152,0.848,854
White,1,2.51098129697555,12,gen_cf,0.232,0.768,854
White,1,2.53505574511893,12,gen_cf,0.178,0.822,854
White,1,2.56131032853536,12,gen_cf,0.178,0.822,854
White,1,2.56666877940919,12,gen_cf,0.168,0.832,854
White,1,2.57510964916282,12,gen_cf,0.162,0.838,854
White,1,2.60579233821022,12,gen_cf,0.2,0.8,854
White,1,2.6334393559092,12,gen_cf,0.188,0.812,854
White,1,2.62938414015683,12,gen_cf,0.194,0.806,854
White,1,2.62529505248818,12,gen_cf,0.184,0.816,854
White,1,3.01599349491945,6,true_cf,0.55,0.45,854
White,1,2.62938414015683,12,a_flipped,0.194,0.806,854
White,1,2.53411449444327,12,x_nearest,0.18,0.82,854
Black,1,2.42566918295485,4,x_interest,0.334,0.666,858
White,1,3.15113420056788,15,gen_cf,0.646,0.354,858
White,2,3.51384019205792,4,gen_cf,0.47,0.53,858
White,1,3.52371440465009,4,gen_cf,0.096,0.904,858
White,1,3.23790897708846,3,gen_cf,0.066,0.934,858
White,1,3.90797699616621,4,gen_cf,0.04,0.96,858
White,1,3.2600757796212,4,gen_cf,0.064,0.936,858
White,1,2.8817912710675,4,gen_cf,0.208,0.792,858
White,1,3.60495974034722,4,gen_cf,0.094,0.906,858
White,1,3.08248582104162,4,gen_cf,0.224,0.776,858
White,1,3.15113420056788,4,gen_cf,0.264,0.736,858
White,1,3.00581561762041,4,gen_cf,0.156,0.844,858
White,1,2.78422057913796,4,gen_cf,0.314,0.686,858
White,1,2.78426281284261,4,gen_cf,0.314,0.686,858
White,1,2.78306186318575,4,gen_cf,0.314,0.686,858
White,1,2.78345161507038,4,gen_cf,0.314,0.686,858
White,1,3.00581561762041,5,gen_cf,0.624,0.376,858
White,1,2.72015811214026,4,gen_cf,0.346,0.654,858
White,1,2.72298730052033,4,gen_cf,0.346,0.654,858
White,1,2.69890437953778,4,gen_cf,0.184,0.816,858
White,1,2.70672587952815,4,gen_cf,0.174,0.826,858
White,1,2.68463048440302,4,gen_cf,0.172,0.828,858
White,1,2.48129110564874,4,gen_cf,0.13,0.87,858
White,1,2.37648549024586,4,gen_cf,0.146,0.854,858
White,1,2.38274177050353,4,gen_cf,0.146,0.854,858
White,1,2.44039671461592,4,gen_cf,0.162,0.838,858
White,1,2.43567340806125,4,gen_cf,0.146,0.854,858
White,1,2.42566918295485,4,gen_cf,0.14,0.86,858
White,1,2.42761678300773,4,gen_cf,0.14,0.86,858
White,1,2.81227853771746,9,true_cf,0.336,0.664,858
White,1,2.42566918295485,4,a_flipped,0.14,0.86,858
White,1,2.47376963176232,4,x_nearest,0.116,0.884,858
Black,1,2.43178122743872,5,x_interest,0.808,0.192,875
White,2,4.14342264807925,8,gen_cf,0.456,0.544,875
White,2,3.47757146795769,5,gen_cf,0.41,0.59,875
White,1,3.37129063084821,4,gen_cf,0.148,0.852,875
White,1,3.55045135036211,5,gen_cf,0.176,0.824,875
White,1,3.14666774266927,6,gen_cf,0.462,0.538,875
White,1,3.37049200519707,5,gen_cf,0.604,0.396,875
White,1,3.25124048240394,5,gen_cf,0.28,0.72,875
White,1,3.10560338427992,5,gen_cf,0.614,0.386,875
White,1,2.87216945804904,5,gen_cf,0.378,0.622,875
White,1,2.87216945804904,7,gen_cf,0.408,0.592,875
White,1,3.07186688734065,6,gen_cf,0.45,0.55,875
White,1,2.92803971977467,5,gen_cf,0.422,0.578,875
White,2,2.87756070605391,5,gen_cf,0.398,0.602,875
White,1,2.78610232078034,6,gen_cf,0.5,0.5,875
White,1,3.07186688734065,5,gen_cf,0.516,0.484,875
White,1,3.01724297012291,5,gen_cf,0.426,0.574,875
White,1,2.78308976912949,5,gen_cf,0.382,0.618,875
White,1,2.72919305319499,5,gen_cf,0.246,0.754,875
White,1,2.69488195613684,5,gen_cf,0.136,0.864,875
White,1,2.67252710196232,5,gen_cf,0.104,0.896,875
White,1,2.49064022638346,5,gen_cf,0.146,0.854,875
White,1,2.52340624964205,5,gen_cf,0.152,0.848,875
White,1,2.5023588828152,5,gen_cf,0.184,0.816,875
White,1,2.50243934690807,5,gen_cf,0.184,0.816,875
White,1,2.53338387734575,5,gen_cf,0.114,0.886,875
White,1,2.51448799770676,5,gen_cf,0.156,0.844,875
White,1,2.54616666995267,5,gen_cf,0.094,0.906,875
White,1,2.55897615096264,5,gen_cf,0.082,0.918,875
White,1,2.55940008623721,5,gen_cf,0.082,0.918,875
White,1,2.45877861566901,5,gen_cf,0.268,0.732,875
White,1,2.81839058220133,4,true_cf,0.196,0.804,875
White,1,2.43178122743872,5,a_flipped,0.222,0.778,875
White,1,2.56881267519866,5,x_nearest,0.082,0.918,875
Black,1,2.81781664373671,9,x_interest,0.748,0.252,967
White,2,3.6665170224345,8,gen_cf,0.254,0.746,967
White,2,3.75547133200288,9,gen_cf,0.532,0.468,967
White,2,3.37033549715833,9,gen_cf,0.402,0.598,967
White,2,3.3080439017535,9,gen_cf,0.1,0.9,967
White,1,3.12561981545423,12,gen_cf,0.304,0.696,967
White,1,2.86573369811745,13,gen_cf,0.234,0.766,967
White,1,2.9000089411405,12,gen_cf,0.06,0.94,967
White,2,3.2492572211332,9,gen_cf,0.132,0.868,967
White,2,3.15536609247434,8,gen_cf,0.318,0.682,967
White,2,3.13977305478049,9,gen_cf,0.354,0.646,967
White,2,3.15536609247434,9,gen_cf,0.55,0.45,967
White,1,3.39761899928618,6,gen_cf,0.72,0.28,967
White,2,2.9000089411405,9,gen_cf,0.406,0.594,967
White,2,3.04975821745878,9,gen_cf,0.202,0.798,967
White,2,3.04852837674632,9,gen_cf,0.224,0.776,967
White,1,3.39281731419567,9,gen_cf,0.236,0.764,967
White,2,2.88193184921963,9,gen_cf,0.106,0.894,967
White,1,3.18164270546287,9,gen_cf,0.428,0.572,967
White,1,3.12561981545423,9,gen_cf,0.28,0.72,967
White,1,3.30277305424731,9,gen_cf,0.146,0.854,967
White,1,3.11365491175913,9,gen_cf,0.244,0.756,967
White,1,3.08032576011629,9,gen_cf,0.17,0.83,967
White,1,2.8926496462216,9,gen_cf,0.028,0.972,967
White,1,2.9000089411405,9,gen_cf,0.094,0.906,967
White,1,2.86402758473955,9,gen_cf,0.03,0.97,967
White,1,2.83799502203661,9,gen_cf,0.192,0.808,967
White,1,2.81781664373671,5,gen_cf,0.178,0.822,967
White,1,2.81378821518893,9,gen_cf,0.334,0.666,967
White,1,2.81781664373671,9,gen_cf,0.316,0.684,967
White,1,3.20442599849932,7,true_cf,0.49,0.51,967
White,1,2.81781664373671,9,a_flipped,0.316,0.684,967
White,1,2.85563648228834,9,x_nearest,0.056,0.944,967
Black,1,2.97448004677371,8,x_interest,0.686,0.314,970
White,2,3.72374421978839,12,gen_cf,0.126,0.874,970
White,2,3.7213318786457,8,gen_cf,0.264,0.736,970
White,2,3.52397097788957,6,gen_cf,0.468,0.532,970
White,2,3.73844387478268,9,gen_cf,0.624,0.376,970
White,2,3.53322777072654,8,gen_cf,0.374,0.626,970
White,2,3.73266705012272,8,gen_cf,0.576,0.424,970
White,2,3.41308384393326,6,gen_cf,0.084,0.916,970
White,2,3.47087386875307,8,gen_cf,0.056,0.944,970
White,2,3.48974660585784,8,gen_cf,0.216,0.784,970
White,2,3.3143523659193,9,gen_cf,0.158,0.842,970
White,2,3.36554572941028,8,gen_cf,0.164,0.836,970
White,2,3.40211956741938,7,gen_cf,0.256,0.744,970
White,2,3.41308384393326,8,gen_cf,0.028,0.972,970
White,2,3.24822788966405,8,gen_cf,0.344,0.656,970
White,2,3.14132197419447,8,gen_cf,0.402,0.598,970
White,1,2.97448004677371,13,gen_cf,0.248,0.752,970
White,1,3.44386884766126,8,gen_cf,0.302,0.698,970
White,1,3.4319070744263,8,gen_cf,0.216,0.784,970
White,1,3.43493538103291,8,gen_cf,0.21,0.79,970
White,1,3.34674484282006,8,gen_cf,0.462,0.538,970
White,1,3.30377823075505,8,gen_cf,0.596,0.404,970
White,1,3.1689026933265,8,gen_cf,0.592,0.408,970
White,1,3.17866143415472,8,gen_cf,0.408,0.592,970
White,1,3.13884479754506,8,gen_cf,0.63,0.37,970
White,1,3.10126048260236,8,gen_cf,0.632,0.368,970
White,1,3.09358113990094,8,gen_cf,0.544,0.456,970
White,1,3.09655412241183,8,gen_cf,0.576,0.424,970
White,1,3.15141310549179,7,gen_cf,0.446,0.554,970
White,1,2.90243754302636,8,gen_cf,0.302,0.698,970
White,1,2.86765867224632,8,gen_cf,0.09,0.91,970
White,1,2.92182605488762,8,gen_cf,0.276,0.724,970
White,1,2.92523544274287,8,gen_cf,0.258,0.742,970
White,1,2.94491146665041,8,gen_cf,0.194,0.806,970
White,1,2.89394233792536,8,gen_cf,0.138,0.862,970
White,1,2.96398598662494,8,gen_cf,0.106,0.894,970
White,1,2.97677138901989,8,gen_cf,0.182,0.818,970
White,1,2.97448004677371,8,gen_cf,0.18,0.82,970
White,1,3.36108940153632,12,true_cf,0.788,0.212,970
White,1,2.97448004677371,8,a_flipped,0.18,0.82,970
White,2,2.97460907109304,8,x_nearest,0.672,0.328,970
